"dow","id","acre","utm_x","utm_y","county","county_name","inspect","include_insp","infest","lake_name","accessible","ramp","ramp_per_acre","infest_zm","infest_ss","zm_suit","ss_suit","nLake50","nLake30","nLake20","nLake10","acre20","acre50","acre200","acre500","acre1000","acre2500","acreInf","countypop","d2HWYmeter","boatPerHour","nAccess","dataTraffic","annualTraffic1","annualTraffic2"
"4011100",121,1664,370169,5270665,"4","beltrami",1,1,0,"turtle river",0,0,0,0,0,1,1,471,208,125,37,0,0,0,0,0,1,0,46106,370.6749755,0.378787879,1,NA,809.090909544,1238.2133
"11041100",122,1657,383041,5186696,"11","cass",1,1,0,"pine mountain",1,1,0.000603500301750151,0,0,1,1,847,384,188,59,0,0,0,0,0,1,0,28993,303.9496321,0.849484536,1,1814.498968896,2362.546996608,1229.8387
"41011000",123,1634,226464,4932901,"41","lincoln",1,1,0,"hendricks",1,3,0.0018359853121175,0,0,1,0,19,10,7,3,0,0,0,0,0,1,0,5783,390.7498836,0.333333333,2,1424.000000712,3113.520669768,1635.5408
"58014200",124,1621,496805,5076991,"58","pine",1,1,1,"pokegama",1,2,0.00123380629241209,0,0,1,0,151,65,19,6,0,0,0,0,0,1,0,28874,3644.2833,17.26190476,2,NA,1929.220299264,1223.4463
"56024300",125,1610,295860,5156776,"56","otter tail",1,0,0,"marion",1,1,0.00062111801242236,0,0,1,1,1024,407,170,45,0,0,0,0,0,1,0,58085,1791.780209,NA,1,NA,2638.998258336,994.6102
"34007200",126,1608,352133,4980585,"34","kandiyohi",1,0,0,"lillian",1,1,0.000621890547263682,0,0,1,0,172,67,18,3,0,0,0,0,0,1,0,42495,1796.159057,NA,1,NA,2386.087912416,968.8688
"3032300",127,1607,295035,5216512,"3","becker",1,0,0,"strawberry",1,1,0.000622277535780958,0,0,1,0,748,294,137,42,0,0,0,0,0,1,0,33734,8591.313338,NA,1,NA,1931.014703736,1128.7664
"56037900",128,1603,284510,5131926,"56","otter tail",1,0,0,"north turtle",1,1,0.000623830318153462,0,0,1,0,1038,594,284,76,0,0,0,0,0,1,0,58085,1153.802085,NA,1,NA,2652.2025276,992.43945
"3015800",129,1588,307277,5216896,"3","becker",1,1,0,"many point",1,1,0.000629722921914358,0,0,1,0,739,359,172,31,0,0,0,0,0,1,0,33734,5083.036264,0.313559322,1,669.762711792,1658.371158912,1144.5197
"4015900",130,1584,359747,5275576,"4","beltrami",1,1,1,"turtle",1,1,0.000631313131313131,0,1,1,1,446,237,117,29,0,0,0,0,0,1,0,46106,3622.284121,0.838785047,1,1791.644860392,1764.097242192,1265.1533
"73019600",131,1568,373478,5025901,"73","stearns",1,1,1,"rice",1,3,0.00191326530612245,0,1,1,1,466,165,62,24,0,0,0,0,0,1,0,155652,2305.465729,0.637335009,2,2722.695160584,2722.695160584,2722.695160584
"40011700",132,1565,429986,4900166,"40","le sueur",1,1,0,"washington",1,6,0.00383386581469649,0,0,1,1,93,48,29,12,0,0,0,0,0,1,0,27591,4962.959066,2.0625,2,8811,3606.70783368,2320.9128
"11004300",133,1561,427998,5185996,"11","cass",1,1,1,"roosevelt",1,1,0.000640614990390775,0,0,1,1,879,332,165,44,0,0,0,0,0,1,0,28993,0,0.817420436,1,1746.010051296,3451.579441008,1674.5836
"16013900",134,1537,697251,5328716,"16","cook",1,0,0,"clearwater",1,1,0.000650618087182824,0,0,1,0,703,355,189,59,0,0,0,0,0,1,0,5286,32952.85154,NA,1,NA,3723.80289444,627.4678
"82005200",135,1527,510977,5007251,"82","washington",1,1,1,"big marine",1,5,0.00327439423706614,0,0,1,1,386,236,147,67,0,0,0,0,0,1,0,253117,823.7780983,1.249090909,3,8004.174544872,3733.1978448,3385.9568
"86009000",136,1510,429791,5001416,"86","wright",1,1,1,"buffalo",1,3,0.00198675496688742,0,0,1,1,503,226,123,37,0,0,0,0,0,1,0,132550,9.80036662,0.421348315,3,2700.000000384,3115.050789096,4056.0168
"56032800",137,1506,292892,5165461,"56","otter tail",1,0,0,"little mcdonald",1,2,0.00132802124833997,0,0,1,1,986,406,203,54,0,0,0,0,0,1,0,58085,4132.038573,NA,2,NA,2528.294645712,1113.3239
"18031500",138,1486,411883,5174820,"18","crow wing",1,1,1,"big trout",0,0,0,0,0,1,0,969,430,199,70,0,0,0,0,0,1,0,63940,12572.28976,0.487021014,1,1040.276885904,2465.852096904,1176.8287
"15014900",139,1465,310427,5285141,"15","clearwater",1,1,0,"pine",1,2,0.00136518771331058,0,0,1,1,436,170,90,22,0,0,0,0,0,1,0,8827,3004.700818,0.448669202,2,1916.714828808,2131.094855424,1086.5795
"58006700",140,1456,518723,5136325,"58","pine",1,0,1,"sturgeon",1,2,0.00137362637362637,0,0,1,0,254,118,65,37,0,0,0,0,0,1,0,28874,522.3589041,NA,1,NA,2124.168986496,1097.0574
"49012700",141,1453,376612,5123492,"49","morrison",1,1,1,"shamineau",1,1,0.000688231245698555,0,0,1,0,345,156,92,22,0,0,0,0,0,1,0,32821,643.3610936,0.683333333,1,1459.599999288,1982.241383544,1538.5759
"4003800",142,1448,374940,5256744,"4","beltrami",1,1,1,"andrusia",1,1,0.00069060773480663,0,0,1,1,522,187,93,34,0,0,0,0,0,1,0,46106,5370.120713,0.316129032,1,675.251612352,1575.769398816,1099.069
"56074900",143,1448,273999,5166589,"56","otter tail",1,1,1,"crystal",1,1,0.00069060773480663,1,0,1,1,941,543,312,75,0,0,0,0,0,1,0,58085,5076.483352,2.470588235,1,5277.17646996,2498.918237712,1229.8804
"56061300",144,1445,270574,5112731,"56","otter tail",1,0,1,"ten mile",1,1,0.000692041522491349,0,0,1,1,923,422,221,61,0,0,0,0,0,1,0,58085,832.7837086,NA,1,NA,2476.600570656,1390.5085
"60030500",145,1445,261892,5282745,"60","polk",1,0,0,"maple",1,2,0.0013840830449827,0,0,1,1,214,104,90,52,0,0,0,0,0,1,0,31660,1747.077286,NA,1,NA,2217.735842784,963.6223
"29024200",146,1432,342979,5202415,"29","hubbard",1,1,0,"fish hook",1,2,0.00139664804469274,0,0,1,1,759,330,154,34,0,0,0,0,0,1,0,20718,115.474193,0.601293103,1,1284.362068008,2374.4839728,1671.5154
"31053800",147,1422,457045,5259787,"31","itasca",1,1,1,"spider",1,1,0.00070323488045007,0,0,1,0,846,504,337,139,0,0,0,0,0,1,0,45242,2545.759935,0.288990826,1,617.284404336,2244.215309328,935.3381
"56038800",148,1400,288372,5169920,"56","otter tail",1,0,0,"long",0,0,0,0,0,1,1,940,441,229,79,0,0,0,0,0,1,0,58085,13.47660501,NA,1,NA,3239.427676776,1074.9255
"11016700",149,1396,409488,5199288,"11","cass",1,1,0,"little boy",1,1,0.000716332378223496,0,0,1,1,814,395,214,47,0,0,0,0,0,1,0,28993,1599.714092,0.666666667,1,1424.000000712,2431.794734616,1140.267
"34006200",150,1396,356250,5014932,"34","kandiyohi",1,1,1,"calhoun",1,1,0.000716332378223496,0,0,1,1,375,138,73,18,0,0,0,0,0,1,0,42495,5586.94846,5.25,1,11214,4304.931621936,1062.0715
"11020400",151,1381,400899,5244137,"11","cass",1,1,0,"portage",1,1,0.000724112961622013,0,0,1,1,583,105,26,8,0,0,0,0,0,1,0,28993,263.1990435,0.346153846,1,739.384615056,1536.061314744,1138.902
"18013600",152,1380,416374,5125703,"18","crow wing",1,1,0,"south long",1,1,0.00072463768115942,0,0,1,1,598,298,97,5,0,0,0,0,0,1,0,63940,65.20598422,0.967336683,1,2066.231154888,2086.639771944,1332.0326
"38077900",153,1380,595227,5305777,"38","lake",1,0,0,"farm",1,1,0.00072463768115942,0,0,1,0,767,359,140,24,0,0,0,0,0,1,0,10625,2014.564784,NA,1,NA,1806.434218944,1362.295
"31035300",154,1352,463143,5211908,"31","itasca",1,1,0,"split hand",1,1,0.000739644970414201,0,0,1,0,583,169,57,19,0,0,0,0,0,1,0,45242,4465.970568,0.461073318,1,984.852607248,984.852607248,984.852607248
"56024000",155,1352,295423,5136090,"56","otter tail",1,0,0,"blanche",1,1,0.000739644970414201,0,0,1,1,1002,500,185,33,0,0,0,0,0,1,0,58085,117.7247324,NA,1,NA,2219.561763936,1166.3723
"31055400",156,1350,449173,5222800,"31","itasca",1,1,0,"siseebakwet",1,1,0.000740740740740741,0,0,1,0,721,202,99,29,0,0,0,0,0,1,0,45242,6453.197503,0.603773585,1,1289.66037756,1765.808481504,976.3764
"7004400",157,1345,435740,4893840,"7","blue earth",1,1,1,"madison",1,6,0.00446096654275093,0,0,1,1,92,46,32,19,0,0,0,0,0,1,0,66441,104.266415,0.66407119,4,5673.824249496,3282.464170032,3651.4858
"18037500",158,1344,402590,5148965,"18","crow wing",1,1,1,"hubert",1,1,0.000744047619047619,0,0,1,0,829,321,166,50,0,0,0,0,0,1,0,63940,652.5795676,0.759708738,1,1622.737864368,1967.955939432,1532.745
"56043700",159,1341,281798,5121143,"56","otter tail",1,0,0,"stalker",1,1,0.000745712155108128,0,0,1,1,1012,529,319,84,0,0,0,0,0,1,0,58085,5591.427573,NA,1,NA,2227.999713672,957.2697
"40003100",160,1336,451311,4897641,"40","le sueur",1,1,1,"tetonka",1,2,0.00149700598802395,0,0,1,1,97,63,38,15,0,0,0,0,0,1,0,27591,11.40159874,0.239726027,1,512.054793672,2897.202791328,1434.1016
"62000200",161,1332,498773,4995675,"62","ramsey",1,1,1,"bald eagle",1,2,0.0015015015015015,0,0,1,1,481,272,182,56,0,0,0,0,0,1,0,540649,58.41893507,3.941747573,1,8419.572815928,3469.147919256,4005.0256
"49013700",162,1320,374452,5118685,"49","morrison",1,1,1,"fish trap",1,2,0.00151515151515152,0,0,1,1,324,145,83,36,0,0,0,0,0,1,0,32821,742.5618438,0.922178988,1,1969.774318368,1639.448059368,1754.9402
"11006200",163,1316,426712,5199857,"11","cass",1,1,0,"thunder",1,1,0.000759878419452888,0,0,1,1,727,314,144,34,0,0,0,0,0,1,0,28993,20.70076039,0.559748428,1,1195.622642208,1934.67207828,1362.7349
"38064400",164,1307,612577,5317347,"38","lake",1,1,0,"moose",1,2,0.00153022188217292,0,0,0,0,1009,399,205,63,0,0,0,0,0,1,0,10625,16991.82786,0.133333333,1,284.799999288,1207.662300192,1064.4347
"21014400",165,1293,305428,5082977,"21","douglas",1,1,1,"lobster",1,2,0.00154679040989946,0,0,1,1,746,333,200,74,0,0,0,0,0,1,0,37456,10.97429469,0.510769231,1,1091.003077416,2423.077009464,1661.2651
"3035900",166,1287,278876,5183854,"3","becker",1,1,1,"sallie",1,2,0.00155400155400155,0,0,1,0,866,454,224,65,0,0,0,0,0,1,0,33734,274.1691227,0.784810127,1,1676.354431272,1878.129676248,1690.5978
"11017100",167,1272,406558,5195416,"11","cass",1,1,0,"wabedo",1,1,0.000786163522012579,0,0,1,1,851,433,233,52,0,0,0,0,0,1,0,28993,2444.759736,0.523255814,1,1117.674418704,1433.024231184,1029.2306
"11041200",168,1262,382395,5199750,"11","cass",1,1,0,"birch",1,1,0.000792393026941363,0,0,1,1,830,404,242,72,0,0,0,0,0,1,0,28993,200.7005785,0.681318681,1,1455.296702616,2441.965258032,1204.579
"5001300",169,1259,409201,5065205,"5","benton",1,0,0,"little rock",1,4,0.00317712470214456,0,0,1,1,303,58,13,7,0,0,0,0,0,1,0,39992,4.513258899,NA,3,NA,2962.474311936,2073.4143
"29014600",170,1252,355452,5200468,"29","hubbard",1,1,0,"belle taine",1,1,0.000798722044728434,0,0,1,0,752,352,157,48,0,0,0,0,0,1,0,20718,24.03611055,0.92704918,1,1980.17704848,1980.17704848,1980.17704848
"3038700",171,1212,282312,5194967,"3","becker",1,1,0,"floyd",1,1,0.000825082508250825,0,0,1,1,848,377,157,30,0,0,0,0,0,1,0,33734,408.8397939,0.879746835,1,1879.13923956,1790.733907656,1192.2178
"3015300",172,1209,307190,5200552,"3","becker",1,1,0,"island",1,1,0.000827129859387924,0,0,1,1,832,252,98,28,0,0,0,0,0,1,0,33734,3034.531904,0.529292929,1,1130.569696344,1404.417374856,1170.1537
"4007900",173,1206,372745,5253836,"4","beltrami",1,1,0,"wolf",1,1,0.000829187396351575,0,0,1,1,573,191,88,30,0,0,0,0,0,1,0,46106,1252.247057,0.53125,1,1134.75,1503.455343096,1072.7996
"3029300",174,1198,289711,5200724,"3","becker",1,0,0,"rock",1,1,0.000834724540901503,0,0,1,1,842,294,139,41,0,0,0,0,0,1,0,33734,8731.688051,NA,1,NA,1716.322336248,1203.1221
"7006000",175,1183,428068,4893942,"7","blue earth",1,1,1,"eagle",0,0,0,0,0,1,1,83,43,29,11,0,0,0,0,0,1,0,66441,43.85300872,0.724137931,1,1546.758620616,2896.277642736,1437.8964
"56036000",176,1177,290565,5172738,"56","otter tail",1,0,1,"rose",1,1,0.000849617672047579,1,0,1,1,911,406,209,64,0,0,0,0,0,1,0,58085,193.3662012,NA,1,NA,2521.05751032,1431.1853
"56021000",177,1173,296979,5147370,"56","otter tail",1,0,0,"long",1,1,0.000852514919011083,0,0,1,1,1008,422,149,31,0,0,0,0,0,1,0,58085,1697.049214,NA,1,NA,2144.671749888,962.09064
"47000200",178,1172,400982,5008345,"47","meeker",1,1,0,"francis",1,1,0.000853242320819113,0,0,1,1,479,232,94,30,0,0,0,0,0,1,0,23110,2870.797336,0.511363636,1,1092.272726496,1708.207005816,1167.2552
"3015500",179,1163,306925,5212462,"3","becker",1,0,0,"round",1,1,0.000859845227858985,0,0,1,1,770,344,148,31,0,0,0,0,0,1,0,33734,10855.46977,NA,1,NA,1577.940326688,1210.5288
"18009000",180,1154,428703,5147861,"18","crow wing",1,1,1,"serpent",1,3,0.00259965337954939,0,0,1,1,719,399,242,90,0,0,0,0,0,1,0,63940,15.08317328,0.865448505,2,3697.19601336,2826.128461464,2425.386
"34002200",181,1153,358296,4991772,"34","kandiyohi",1,0,0,"elizabeth",0,0,0,0,0,1,1,245,100,47,14,0,0,0,0,0,1,0,42495,6945.792436,NA,1,NA,2085.906194784,778.81793
"86023300",182,1145,418677,5018782,"86","wright",1,1,1,"sugar",1,2,0.00174672489082969,0,0,1,1,486,245,164,52,0,0,0,0,0,1,0,132550,2401.484543,1.001350439,2,4277.769075408,4277.769075408,4277.769075408
"31072200",183,1140,447801,5249517,"31","itasca",1,1,0,"moose",1,2,0.00175438596491228,0,0,1,1,813,413,193,67,0,0,0,0,0,1,0,45242,5569.29594,0.11965812,2,511.179486504,1705.060491984,1112.9061
"33002800",184,1127,476017,5090983,"33","kanabec",1,1,1,"knife",1,2,0.00177462289263532,0,0,1,0,159,43,21,7,0,0,0,0,0,1,0,15830,18.30860622,1.685714286,2,7201.371427656,3191.838521664,2603.458
"21008000",185,1126,314177,5087869,"21","douglas",1,0,1,"darling",0,0,0,1,0,1,1,707,303,150,50,0,0,0,0,0,1,0,37456,2301.999146,NA,1,NA,2005.587421392,1136.3773
"56075900",186,1121,272911,5170426,"56","otter tail",1,0,1,"franklin",1,2,0.00178412132024978,0,0,1,1,919,547,293,69,0,0,0,0,0,1,0,58085,1116.484659,NA,2,NA,2040.474974256,1648.5045
"11025000",187,1092,397280,5187125,"11","cass",1,1,0,"ada",1,1,0.000915750915750916,0,0,1,1,885,452,215,69,0,0,0,0,0,1,0,28993,0.304977589,0.585858586,1,1251.393939696,2115.796577784,1198.6962
"47001500",188,1089,394977,4983827,"47","meeker",1,1,0,"jennie",1,3,0.00275482093663912,0,0,1,1,354,109,48,21,0,0,0,0,0,1,0,23110,1477.016656,0.297619048,2,1271.42857092,1538.255164032,1417.4702
"15001600",189,1088,333335,5231539,"15","clearwater",1,1,0,"itasca",1,2,0.00183823529411765,0,0,1,1,774,362,193,61,0,0,0,0,0,1,0,8827,1092.388286,0.29245283,3,1874.037736776,1494.18597672,1506.7394
"21025700",190,1080,298202,5078413,"21","douglas",1,0,1,"oscar",0,0,0,0,0,1,1,740,344,212,81,0,0,0,0,0,1,0,37456,6.342754579,NA,1,NA,2121.586509096,1607.69
"56052300",191,1073,283037,5167783,"56","otter tail",1,0,0,"east loon",1,1,0.000931966449207828,0,0,1,1,966,490,266,92,0,0,0,0,0,1,0,58085,1326.63398,NA,1,NA,2233.13574276,807.065
"44001400",192,1072,299807,5234395,"44","marshall",1,0,0,"south twin",1,1,0.000932835820895522,0,0,1,1,604,299,151,37,0,0,0,0,0,1,0,5465,5912.077927,NA,1,NA,2062.041589536,636.58234
"47013400",193,1060,378791,4995888,"47","meeker",1,1,1,"ripley",0,0,0,0,0,1,1,378,108,46,11,0,0,0,0,0,1,0,23110,10.26471107,0.275538894,2,1177.102155168,1177.102155168,1177.102155168
"4034300",194,1039,336083,5288852,"4","beltrami",1,1,0,"clearwater",1,1,0.000962463907603465,0,0,1,1,415,202,120,41,0,0,0,0,0,1,0,46106,10003.31596,0.648648649,1,1385.513514264,1748.334066288,1010.9896
"18002000",195,1038,434693,5128796,"18","crow wing",1,1,0,"borden",1,1,0.000963391136801541,0,0,1,1,572,282,150,47,0,0,0,0,0,1,0,63940,83.79818221,0.6075,1,1297.62,2000.761906896,1046.2954
"86027900",196,1027,404695,5011802,"86","wright",1,1,1,"west lake sylvia",1,1,0.000973709834469328,0,1,1,0,470,254,116,37,0,0,0,0,0,1,0,132550,2033.942458,0.984147115,1,2102.13823764,2102.13823764,2102.13823764
"56091500",197,1025,264845,5165400,"56","otter tail",1,0,1,"prairie",1,1,0.000975609756097561,1,0,1,1,906,527,271,49,0,0,0,0,0,1,0,58085,10.44779145,NA,1,NA,2832.220461624,1199.805
"77002300",198,1024,364176,5083099,"77","todd",1,1,0,"big swan",1,1,0.0009765625,0,0,1,1,325,121,79,28,0,0,0,0,0,1,0,24233,573.3778317,0.415902141,1,888.366973176,1415.366043072,812.56915
"27017600",199,1020,448870,4986673,"27","hennepin",1,1,1,"independence",1,2,0.00196078431372549,0,0,1,1,545,216,100,27,0,0,0,0,0,1,0,1232483,1312.270259,1.226552984,1,2619.917173824,2619.917173824,2619.917173824
"29010100",200,1020,359792,5210061,"29","hubbard",1,1,0,"crooked",0,0,0,0,0,1,1,802,371,217,61,0,0,0,0,0,1,0,20718,4214.981524,0.255813953,3,1639.25581296,1473.283584816,1250.3226
"34015400",201,1019,345749,5014033,"34","kandiyohi",1,1,1,"nest",1,3,0.00294406280667321,0,0,1,1,306,134,88,42,0,0,0,0,0,1,0,42495,10.13724314,0.219594595,2,938.108107704,2263.519736136,2300.8228
"58011900",202,1013,504416,5077414,"58","pine",1,0,1,"cross",0,0,0,0,0,1,1,160,44,20,6,0,0,0,0,0,1,0,28874,1391.940363,NA,1,NA,2051.318538456,1021.48895
"86013400",203,1013,424728,5009562,"86","wright",1,1,1,"maple",0,0,0,0,0,1,1,493,249,145,60,0,0,0,0,0,1,0,132550,10.47405303,0.965116279,2,4122.976743888,3081.613706256,3010.269
"3015900",204,1002,305524,5221995,"3","becker",1,0,0,"elbow",0,0,0,0,0,1,0,708,344,192,38,0,0,0,0,0,1,0,33734,110.1659028,NA,1,NA,1545.460705848,1189.605
"11038300",205,997,387815,5197257,"11","cass",1,1,0,"pleasant",1,1,0.00100300902708124,0,0,1,1,852,391,244,74,0,0,0,0,1,0,0,28993,1638.883177,0.465240642,1,993.754011312,1684.009870224,1052.2504
"73013300",206,995,382388,5031238,"73","stearns",1,1,0,"cedar island",0,0,0,0,0,1,1,474,176,118,35,0,0,0,0,1,0,0,155652,4.728284178,1.118589744,1,2389.307693184,2919.08379804,1786.5333
"73015700",207,995,380049,5031642,"73","stearns",1,1,0,"horseshoe",1,1,0.00100502512562814,0,0,1,1,474,170,111,33,0,0,0,0,1,0,0,155652,0,0.88358209,1,1887.33134424,3074.734115904,1650.6738
"56020900",208,987,303704,5147149,"56","otter tail",1,0,0,"buchanan",1,1,0.00101317122593718,0,0,1,1,934,307,95,24,0,0,0,0,1,0,0,58085,163.9134217,NA,1,NA,2846.955110808,991.6892
"29006100",209,984,367719,5231589,"29","hubbard",1,1,1,"garfield",1,1,0.00101626016260163,0,0,1,1,802,279,94,13,0,0,0,0,1,0,0,20718,67.64565877,0.850694444,1,1817.083332384,2465.316441504,2025.375
"2000500",210,980,492828,5002646,"2","anoka",1,0,1,"george watch",1,1,0.00102040816326531,0,0,1,1,521,268,155,22,0,0,0,0,1,0,0,345957,121.8411225,NA,1,NA,2720.987390136,3250.2302
"56068400",211,976,274506,5137882,"56","otter tail",1,0,0,"fish",1,1,0.00102459016393443,0,0,1,1,1007,556,342,87,0,0,0,0,1,0,0,58085,7074.936463,NA,1,NA,1771.092608016,804.2057
"40006300",212,975,441822,4902828,"40","le sueur",1,1,1,"german",1,3,0.00307692307692308,0,0,1,1,100,62,39,14,0,0,0,0,1,0,0,27591,6742.15823,0.104072398,2,444.597284256,1460.530069224,1247.4636
"18025100",213,974,414916,5159320,"18","crow wing",1,1,0,"horseshoe",1,1,0.00102669404517454,0,0,1,0,907,427,228,57,0,0,0,0,1,0,0,63940,11287.319,0.635220126,1,1356.830189136,2006.8452648,767.3188
"70002600",214,972,466560,4953270,"70","scott",1,1,1,"lower prior",1,2,0.00205761316872428,1,0,1,1,386,185,90,26,0,0,0,0,1,0,0,143680,20.9251201,2.680170576,1,5724.844350336,3301.217207664,4065.536
"21008500",215,970,312097,5076875,"21","douglas",1,1,1,"andrew",1,1,0.00103092783505155,0,0,1,1,692,270,167,42,0,0,0,0,1,0,0,37456,1050.535892,0.374358974,1,799.630768464,1950.514495512,1298.5815
"3058800",216,963,260619,5185704,"3","becker",1,1,0,"upper cormorant",1,1,0.00103842159916926,0,0,1,1,741,348,204,84,0,0,0,0,1,0,0,33734,7717.50142,0.807317073,1,1724.429267928,1600.323086208,1094.5023
"31071700",217,959,448307,5229101,"31","itasca",1,1,0,"rice",1,1,0.00104275286757039,0,0,1,1,778,248,89,35,0,0,0,0,1,0,0,45242,3121.256494,0.571428571,1,1220.571427656,1954.379952768,889.9004
"11030800",218,956,391855,5190017,"11","cass",1,1,0,"big portage",0,0,0,0,0,1,1,862,425,219,68,0,0,0,0,1,0,0,28993,88.30685717,0.544444444,1,1162.933332384,1604.246379936,1135.9152
"27010400",219,951,466802,4984036,"27","hennepin",1,1,1,"medicine",1,3,0.00315457413249211,0,0,1,1,595,246,114,32,0,0,0,0,1,0,0,1232483,168.5972993,2.039862543,1,4357.146391848,4357.146391848,4357.146391848
"3050600",220,939,269042,5188434,"3","becker",1,1,0,"little cormorant",1,1,0.00106496272630458,0,0,1,1,784,393,219,58,0,0,0,0,1,0,0,33734,4366.62413,0.727272727,1,1553.454544872,1570.963554744,1177.015
"11012000",221,935,414181,5202723,"11","cass",1,1,0,"inguadona",0,0,0,0,0,1,1,770,375,172,48,0,0,0,0,1,0,0,28993,4274.704947,0.564393939,1,1205.545453704,1427.673002232,1078.877
"13001200",222,930,509704,5023585,"13","chisago",1,1,1,"chisago",0,0,0,0,0,1,1,346,167,95,45,0,0,0,0,1,0,0,54748,260.1823619,1.420374707,1,NA,3033.920374152,1537.4641
"66005200",223,927,465718,4904738,"66","rice",1,0,1,"cedar",1,1,0.00107874865156419,0,0,1,1,120,55,33,15,0,0,0,0,1,0,0,65622,4600.507071,NA,1,NA,1679.2276674,912.50195
"11014200",224,926,411263,5208715,"11","cass",1,1,0,"long",0,0,0,0,0,1,0,747,334,145,49,0,0,0,0,1,0,0,28993,36.98659032,0.68,1,1452.48,2229.462252096,1303.7996
"18003800",225,917,429708,5138389,"18","crow wing",1,1,1,"clearwater",1,1,0.00109051254089422,0,0,1,0,657,348,218,79,0,0,0,0,1,0,0,63940,1537.421643,0.391089109,1,835.366336824,1726.346804256,1176.7805
"56048100",226,915,278464,5141106,"56","otter tail",1,0,0,"west lost",1,1,0.00109289617486339,0,0,1,1,1025,567,316,97,0,0,0,0,1,0,0,58085,9987.752476,NA,1,NA,1882.431009936,801.87946
"13002700",227,913,513958,5025020,"13","chisago",1,1,1,"south center",1,2,0.00219058050383352,0,0,1,1,333,145,84,42,0,0,0,0,1,0,0,54748,8.107934299,0.709497207,1,1515.486034152,2657.431863576,1830.2363
"60021700",228,910,268017,5276828,"60","polk",1,0,1,"union",1,1,0.0010989010989011,0,0,1,1,255,133,96,74,0,0,0,0,1,0,0,31660,4694.620944,NA,1,NA,1726.423757928,1154.305
"31065300",229,907,450109,5267251,"31","itasca",1,1,1,"north star",0,0,0,0,0,1,1,805,488,334,96,0,0,0,0,1,0,0,45242,237.6626454,0.26031746,1,NA,556.03809456,1083.3589
"1014200",230,898,454631,5206155,"1","aitkin",1,0,0,"hill",0,0,0,0,0,1,1,607,186,60,15,0,0,0,0,1,0,0,15583,0,NA,2,NA,3315.414676344,1892.9591
"18024200",231,895,417743,5156104,"18","crow wing",1,1,1,"upper mission",1,1,0.00111731843575419,0,0,1,1,872,435,232,63,0,0,0,0,1,0,0,63940,7620.139857,0.296482412,1,633.286432032,1456.213095744,1007.0621
"56030200",232,894,289472,5132808,"56","otter tail",1,0,0,"silver",0,0,0,0,0,1,1,1043,563,251,54,0,0,0,0,1,0,0,58085,25.23670505,NA,1,NA,2741.752289856,906.9123
"34017100",233,891,342898,5005320,"34","kandiyohi",1,1,0,"eagle",1,2,0.00224466891133558,0,0,1,1,238,124,88,41,0,0,0,0,1,0,0,42495,80.72567996,1.535483871,1,3279.793548456,2407.242489024,2089.694
"11030400",234,882,391170,5134483,"11","cass",1,1,0,"sylvan",0,0,0,0,0,1,1,597,214,109,43,0,0,0,0,1,0,0,28993,1298.614437,1.08984375,1,2327.90625,2036.861817048,1304.3555
"29021600",235,882,350236,5228388,"29","hubbard",1,1,0,"george",1,1,0.00113378684807256,0,0,1,1,794,361,181,57,0,0,0,0,1,0,0,20718,207.8766978,0.888888889,1,1898.666666904,1517.017896456,1699.0454
